,id,longitud,latitud,cluster
1930,5359,-3721561683684,40417277641718,191
1931,5360,-3721635866731,40407496881434,282
1932,5361,-3721659230849,40418307415072,191
1933,5362,-3721769322905,40373403996547,196
1934,5363,-3721794109876,40417314742763,191
1935,5364,-3721805305504,40385373693713,109
1936,5365,-3721842824452,40420487668852,191
1937,5366,-3721892374952,40430869261947,255
1938,5367,-3721918819586,40480569026072,188
1939,5368,-3722063142360,40394306247279,186
1940,5369,-3722096803428,40419861436695,191
1941,5370,-3721931091278,40383000909389,109
1942,5373,-3722324931862,40405340086118,18
1943,5374,-3722336816724,40386851415115,109
1944,5375,-3722344890488,40415182957722,44
1945,5376,-3722373435434,40475155525030,89
1946,5377,-3722428563364,40413739953843,44
1947,5378,-3722430673946,40482443820077,188
1948,5379,-3722452318670,40422374775382,191
1949,5380,-3722454526241,40495956395432,123
1950,5381,-3722485437419,40407471818679,282
1951,5382,-3722513378285,40475230048664,89
1952,5383,-3722532130718,40419970554092,191
1953,5384,-3722542906375,40373610449758,196
1954,5385,-3727708665242,40391221295700,190
1955,5386,-3727740043978,40447041629326,143
1956,5387,-3727783033437,40471683784805,89
1957,5388,-3728002855782,40439413981032,57
1958,5389,-3728038763841,40448076929615,143
1959,5390,-3729385402300,40390786480377,190
1960,5391,-3728295851674,40491654560453,48
1961,5392,-3728406535201,40427640784831,106
1962,5393,-3728450422325,40373189291031,196
1963,5394,-3728801959794,40488765638837,48
1964,5396,-3728907606503,40485991149970,48
1965,5397,-3729413406289,40448072152465,143
1966,5398,-3728936190149,40459809079105,91
1967,5399,-3728937210033,40472732546451,89
1968,5400,-3728988876005,40472878569837,89
1969,5401,-3729039057119,40386826070024,190
1970,5402,-3729263750756,40450219593530,143
1971,5403,-3729266973785,40414282883355,222
1972,5404,-3650245611632,40437172390324,50
1973,5405,-3650298495583,40486821910431,0
1974,5406,-3650349455476,40396286380836,52
1975,5407,-3650399114350,40433005837613,50
1976,5408,-3650414542441,40391248500908,155
1977,5409,-3650553368950,40472677363998,72
1978,5410,-3650792614030,40489472092510,182
1979,5412,-3651233600576,40426155628000,245
1980,5414,-3671168155446,40458347023240,12
1981,5415,-3671232114945,40478226997471,135
1982,5416,-3671269450829,40451999267282,269
1983,5417,-3671359038086,40471092795487,195
1984,5418,-3671386622280,40404940115162,11
1985,5419,-3671388834277,40431274043664,110
1986,5420,-3671460702257,40440787382847,266
1987,5421,-3671504747294,40432537514859,110
1988,5422,-3671511568669,40405020521856,11
1989,5423,-3671563130776,40491675584627,111
1990,5424,-3671569502481,40433215621403,110
1991,5425,-3671588942383,40470979630438,195
1992,5426,-3671616722922,40465879926557,101
1993,5427,-3671644340964,40491700001282,111
1994,5428,-3671696235294,40460008872868,12
1995,5429,-3671720639989,40456243545199,12
1996,5430,-3671814969854,40501195277331,154
1997,5431,-3671842668440,40470834071371,195
1998,5432,-3671858228888,40404072421116,286
1999,5433,-3671859558540,40508746741023,25
2000,5434,-3671905334075,40439423753950,266
2001,5435,-3671964476080,40399032392511,220
2002,5436,-3671979679227,40421377699754,47
2003,5437,-3672033419357,40441204225400,266
2004,5438,-3672099197256,40438134456575,266
2005,5439,-3672122269454,40389387678979,146
2006,5440,-3672122573525,40429728344796,110
2007,5441,-3672231531809,40406816880887,11
2008,5442,-3672250121841,40406892836441,11
2009,5443,-3672274328960,40458501270946,12
2010,5444,-3672294752044,40387577797481,31
2011,5450,-3695077084194,40370859546615,75
2012,5451,-3693453640967,40391672631382,236
2013,5452,-3693502061311,40459254629255,33
2014,5453,-3693514516676,40459327616772,33
2015,5454,-3693527530595,40419219112814,283
2016,5455,-3693589916594,40362145190796,292
2017,5456,-3693617187275,40416338369289,283
2018,5457,-3693667851503,40403305927003,93
2019,5458,-3693725311361,40452274736299,131
2020,5459,-3693780024402,40463306980628,189
2021,5460,-3693815862044,40360972125226,10
2022,5461,-3693856999172,40455097421210,215
2023,5462,-3693904710371,40393008973284,236
2024,5463,-3693920902238,40423722306294,34
2025,5464,-3693932276651,40481737936933,299
2026,5465,-3693954172258,40401061753151,93
2027,5466,-3693970267555,40455061155473,215
2028,5467,-3693995511676,40363854303695,292
2029,5468,-3694046278320,40403046852243,93
2030,5469,-3694075723231,40367369726794,75
2031,5470,-3694093032897,40446464791233,288
2032,5471,-3694102194914,40446401553944,288
2033,5472,-3694134263882,40438164991394,223
2034,5473,-3694159530454,40460440747961,33
2035,5474,-3694186541451,40426924977219,34
2036,5475,-3694208110082,40398620292511,1
2037,5476,-3694232795620,40369199541041,75
2038,5477,-3694240236445,40417266492221,283
2039,5478,-3694257622356,40406512824568,297
2040,5479,-3694293071737,40376956464608,199
2041,5480,-3694300526680,40368076113287,75
2042,5481,-3694321755195,40460966576156,33
2043,5482,-3694323571440,40397574970464,1
2044,5483,-3694380980835,40406374381391,297
2045,5484,-3694446833994,40406405494128,297
2046,5485,-3694538681572,40370241579305,75
2047,5486,-3694541469963,40457553100926,215
2048,5487,-3694556441324,40428790672194,34
2049,5488,-3694632492855,40395201784843,1
2050,5489,-3694641627037,40372987885777,199
2051,5490,-3694647139015,40485856572787,299
2052,5491,-3694654573648,40360873108691,10
2053,5492,-3694655386053,40435044802082,223
2054,5493,-3694667496981,40370721660374,75
2055,5494,-3694683492733,40455927549772,215
2056,5495,-3694698369386,40485298067000,299
2057,5496,-3694700980326,40485370013654,299
2058,5497,-3694720301541,40374755169954,199
2059,5498,-3694721831555,40372983576988,199
2060,5499,-3694730385574,40432808665369,223
2061,5500,-3694760145612,40421910014497,34
2062,5501,-3694787711347,40370823573128,75
2063,5502,-3694814211134,40372380263755,199
2064,5503,-3694831900952,40442536548434,288
2065,5504,-3694834482670,40464577382248,189
2066,5505,-3694840889786,40404202908311,297
2067,5506,-3694868055086,40372884371892,199
2068,5507,-3694895666455,40405361591500,297
2069,5508,-3694914007426,40444850010671,288
2070,5509,-3694930572630,40392446067921,236
2071,5510,-3694968126578,40459195091191,207
2072,5511,-3695012036290,40435077464470,223
2073,5512,-3695026621160,40356492843530,10
2074,5513,-3695057008420,40452021964047,131
2075,5515,-3695176249157,40441687919517,288
2076,5516,-3695206628289,40450468496985,131
2077,5517,-3695212395587,40449658526597,131
2078,5518,-3695216741728,40442844867908,288
2079,5519,-3695218704200,40445315273500,288
2080,5520,-3695219030542,40464418285309,189
2081,5521,-3695270301992,40367020922095,75
2082,5522,-3695288077353,40461860626677,33
2083,5523,-3695293851909,40461782757386,33
2084,5524,-3695301264463,40380800185175,273
2085,5525,-3695302041801,40446380560967,288
2086,5526,-3695306656100,40455701095621,215
2087,5527,-3695317399027,40446331634752,288
2088,5528,-3695322421505,40449097488113,131
2089,5529,-3695322844225,40364313029079,292
2090,5530,-3695364359050,40378957909695,273
2091,5531,-3695388096808,40450852331138,131
2092,5532,-3695407737267,40401984883519,93
